log_id,station_id,downtime_start,downtime_end,issue_type,repair_cost
329,55,"2024-10-16 00:00:00","2024-10-16 08:00:00","Software Error",5901.00
330,73,"2025-02-18 00:00:00","2025-02-18 03:00:00","Power Issue",29204.00
331,40,"2024-09-01 00:00:00","2024-09-01 07:00:00","Hardware Failure",11092.00
332,68,"2024-07-24 00:00:00","2024-07-24 05:00:00","Software Error",28151.00
333,15,"2024-08-26 00:00:00","2024-08-26 02:00:00","Software Error",11347.00
334,63,"2025-01-19 00:00:00","2025-01-19 04:00:00","Hardware Failure",13970.00
335,25,"2024-03-08 00:00:00","2024-03-08 03:00:00","Hardware Failure",26807.00
336,41,"2025-02-13 00:00:00","2025-02-13 05:00:00","Software Error",22456.00
337,52,"2025-01-25 00:00:00","2025-01-25 05:00:00","Software Error",9725.00
338,26,"2025-10-24 00:00:00","2025-10-24 07:00:00","Software Error",25326.00
339,11,"2024-05-31 00:00:00","2024-05-31 08:00:00","Power Issue",25848.00
340,73,"2025-05-28 00:00:00","2025-05-28 05:00:00","Hardware Failure",8256.00
341,82,"2025-11-07 00:00:00","2025-11-07 02:00:00","Hardware Failure",13506.00
342,42,"2024-07-23 00:00:00","2024-07-23 06:00:00","Hardware Failure",14463.00
343,41,"2024-02-25 00:00:00","2024-02-25 02:00:00","Power Issue",20599.00
344,49,"2024-08-07 00:00:00","2024-08-07 03:00:00","Software Error",29361.00
345,27,"2024-02-24 00:00:00","2024-02-24 04:00:00","Software Error",6572.00
346,19,"2025-10-19 00:00:00","2025-10-19 08:00:00","Power Issue",16881.00
347,39,"2025-09-06 00:00:00","2025-09-06 02:00:00","Power Issue",12536.00
348,1,"2024-07-27 00:00:00","2024-07-27 06:00:00","Power Issue",21717.00
349,119,"2024-03-05 00:00:00","2024-03-05 01:00:00","Software Error",23995.00
350,60,"2024-05-31 00:00:00","2024-05-31 07:00:00","Power Issue",21240.00
351,80,"2025-05-16 00:00:00","2025-05-16 07:00:00","Software Error",13622.00
352,61,"2024-03-05 00:00:00","2024-03-05 01:00:00","Power Issue",21076.00
353,24,"2025-08-28 00:00:00","2025-08-28 02:00:00","Hardware Failure",20610.00
354,103,"2024-12-26 00:00:00","2024-12-26 01:00:00","Software Error",29322.00
355,119,"2025-06-17 00:00:00","2025-06-17 04:00:00","Software Error",9241.00
356,5,"2024-04-20 00:00:00","2024-04-20 08:00:00","Power Issue",25193.00
357,13,"2024-03-25 00:00:00","2024-03-25 08:00:00","Hardware Failure",24058.00
358,35,"2025-02-06 00:00:00","2025-02-06 02:00:00","Power Issue",24116.00
359,11,"2025-09-16 00:00:00","2025-09-16 05:00:00","Software Error",21602.00
360,11,"2025-07-18 00:00:00","2025-07-18 03:00:00","Power Issue",18451.00
361,48,"2025-01-20 00:00:00","2025-01-20 08:00:00","Power Issue",18076.00
362,29,"2025-09-16 00:00:00","2025-09-16 05:00:00","Hardware Failure",15343.00
363,105,"2025-03-05 00:00:00","2025-03-05 08:00:00","Hardware Failure",15448.00
364,46,"2025-06-12 00:00:00","2025-06-12 03:00:00","Software Error",12555.00
365,60,"2024-12-20 00:00:00","2024-12-20 04:00:00","Hardware Failure",16577.00
366,106,"2024-01-28 00:00:00","2024-01-28 08:00:00","Power Issue",24666.00
367,82,"2025-02-05 00:00:00","2025-02-05 03:00:00","Power Issue",7313.00
368,3,"2024-10-19 00:00:00","2024-10-19 02:00:00","Power Issue",6722.00
369,22,"2025-07-12 00:00:00","2025-07-12 05:00:00","Hardware Failure",22052.00
370,78,"2025-05-08 00:00:00","2025-05-08 04:00:00","Power Issue",8874.00
371,78,"2024-07-06 00:00:00","2024-07-06 03:00:00","Power Issue",22904.00
372,26,"2025-12-24 00:00:00","2025-12-24 06:00:00","Hardware Failure",21865.00
373,73,"2024-05-16 00:00:00","2024-05-16 07:00:00","Software Error",10026.00
374,31,"2024-06-07 00:00:00","2024-06-07 01:00:00","Power Issue",19770.00
375,93,"2024-05-20 00:00:00","2024-05-20 07:00:00","Software Error",24737.00
376,43,"2025-10-04 00:00:00","2025-10-04 05:00:00","Hardware Failure",28669.00
377,58,"2024-05-28 00:00:00","2024-05-28 05:00:00","Power Issue",25462.00
378,37,"2024-09-23 00:00:00","2024-09-23 06:00:00","Power Issue",5802.00
379,82,"2025-06-08 00:00:00","2025-06-08 07:00:00","Software Error",29149.00
380,62,"2024-11-19 00:00:00","2024-11-19 03:00:00","Hardware Failure",5736.00
381,52,"2025-02-14 00:00:00","2025-02-14 05:00:00","Power Issue",12895.00
382,61,"2024-03-22 00:00:00","2024-03-22 06:00:00","Hardware Failure",29197.00
383,90,"2025-04-03 00:00:00","2025-04-03 01:00:00","Power Issue",28804.00
384,94,"2024-12-27 00:00:00","2024-12-27 02:00:00","Hardware Failure",21719.00
385,12,"2025-07-15 00:00:00","2025-07-15 03:00:00","Power Issue",15617.00
386,94,"2025-09-11 00:00:00","2025-09-11 04:00:00","Hardware Failure",19810.00
387,74,"2025-06-28 00:00:00","2025-06-28 04:00:00","Software Error",8561.00
388,67,"2025-12-21 00:00:00","2025-12-21 04:00:00","Power Issue",16764.00
389,33,"2024-04-01 00:00:00","2024-04-01 06:00:00","Power Issue",14830.00
390,69,"2024-01-25 00:00:00","2024-01-25 04:00:00","Software Error",23623.00
391,31,"2025-12-05 00:00:00","2025-12-05 06:00:00","Software Error",14332.00
392,14,"2024-03-21 00:00:00","2024-03-21 07:00:00","Power Issue",5733.00
393,3,"2025-12-24 00:00:00","2025-12-24 03:00:00","Hardware Failure",16884.00
394,78,"2025-08-10 00:00:00","2025-08-10 01:00:00","Software Error",19645.00
395,26,"2025-07-16 00:00:00","2025-07-16 03:00:00","Power Issue",6162.00
396,51,"2025-04-28 00:00:00","2025-04-28 08:00:00","Power Issue",29075.00
397,1,"2025-06-15 00:00:00","2025-06-15 02:00:00","Hardware Failure",14159.00
398,29,"2024-08-31 00:00:00","2024-08-31 08:00:00","Power Issue",18614.00
399,6,"2024-09-27 00:00:00","2024-09-27 05:00:00","Hardware Failure",6717.00
400,70,"2024-03-29 00:00:00","2024-03-29 07:00:00","Power Issue",23601.00
401,104,"2025-04-09 00:00:00","2025-04-09 04:00:00","Hardware Failure",8190.00
402,31,"2025-12-21 00:00:00","2025-12-21 01:00:00","Hardware Failure",22849.00
403,31,"2025-10-12 00:00:00","2025-10-12 02:00:00","Hardware Failure",21818.00
404,55,"2025-12-24 00:00:00","2025-12-24 02:00:00","Hardware Failure",20369.00
405,40,"2024-04-12 00:00:00","2024-04-12 01:00:00","Hardware Failure",24607.00
406,54,"2024-08-19 00:00:00","2024-08-19 07:00:00","Power Issue",6881.00
407,111,"2024-01-17 00:00:00","2024-01-17 04:00:00","Hardware Failure",21660.00
408,5,"2025-11-16 00:00:00","2025-11-16 08:00:00","Hardware Failure",26996.00
409,115,"2025-02-23 00:00:00","2025-02-23 07:00:00","Software Error",6451.00
410,31,"2025-10-21 00:00:00","2025-10-21 05:00:00","Software Error",19948.00
411,19,"2025-06-22 00:00:00","2025-06-22 04:00:00","Software Error",17752.00
412,81,"2025-07-19 00:00:00","2025-07-19 06:00:00","Software Error",17834.00
413,68,"2024-03-04 00:00:00","2024-03-04 02:00:00","Hardware Failure",6295.00
414,90,"2024-06-20 00:00:00","2024-06-20 06:00:00","Software Error",12703.00
415,60,"2024-03-07 00:00:00","2024-03-07 08:00:00","Power Issue",11664.00
416,55,"2025-12-01 00:00:00","2025-12-01 08:00:00","Power Issue",5079.00
417,91,"2025-10-19 00:00:00","2025-10-19 02:00:00","Hardware Failure",22713.00
418,100,"2025-08-24 00:00:00","2025-08-24 05:00:00","Software Error",24133.00
419,105,"2025-08-12 00:00:00","2025-08-12 03:00:00","Software Error",26861.00
420,14,"2024-12-23 00:00:00","2024-12-23 05:00:00","Power Issue",13228.00
421,104,"2024-11-02 00:00:00","2024-11-02 08:00:00","Power Issue",24572.00
422,111,"2024-11-10 00:00:00","2024-11-10 01:00:00","Power Issue",18649.00
423,89,"2024-05-25 00:00:00","2024-05-25 02:00:00","Power Issue",27704.00
424,40,"2025-08-14 00:00:00","2025-08-14 07:00:00","Software Error",8403.00
425,12,"2024-05-14 00:00:00","2024-05-14 06:00:00","Software Error",26127.00
426,11,"2025-12-26 00:00:00","2025-12-26 05:00:00","Software Error",25836.00
427,52,"2025-11-18 00:00:00","2025-11-18 03:00:00","Hardware Failure",17422.00
428,90,"2024-08-11 00:00:00","2024-08-11 04:00:00","Power Issue",29531.00
429,68,"2025-12-17 00:00:00","2025-12-17 07:00:00","Software Error",27749.00
430,57,"2024-02-20 00:00:00","2024-02-20 06:00:00","Power Issue",8240.00
431,64,"2024-03-28 00:00:00","2024-03-28 06:00:00","Power Issue",18518.00
432,92,"2025-01-01 00:00:00","2025-01-01 01:00:00","Software Error",10352.00
433,105,"2024-02-29 00:00:00","2024-02-29 07:00:00","Power Issue",10414.00
434,47,"2025-12-23 00:00:00","2025-12-23 07:00:00","Power Issue",27006.00
435,72,"2024-05-23 00:00:00","2024-05-23 04:00:00","Software Error",27830.00
436,13,"2024-10-18 00:00:00","2024-10-18 03:00:00","Software Error",27803.00
437,103,"2024-01-31 00:00:00","2024-01-31 04:00:00","Software Error",9955.00
438,36,"2024-11-01 00:00:00","2024-11-01 07:00:00","Power Issue",22279.00
439,51,"2025-10-24 00:00:00","2025-10-24 06:00:00","Power Issue",22355.00
440,118,"2025-12-27 00:00:00","2025-12-27 02:00:00","Software Error",10798.00
441,67,"2024-01-17 00:00:00","2024-01-17 02:00:00","Software Error",10917.00
442,28,"2024-05-27 00:00:00","2024-05-27 02:00:00","Software Error",16174.00
443,80,"2024-07-06 00:00:00","2024-07-06 04:00:00","Power Issue",12102.00
444,57,"2024-10-06 00:00:00","2024-10-06 06:00:00","Software Error",14645.00
445,80,"2025-09-12 00:00:00","2025-09-12 03:00:00","Hardware Failure",27789.00
446,22,"2024-03-07 00:00:00","2024-03-07 06:00:00","Software Error",25389.00
447,24,"2024-11-08 00:00:00","2024-11-08 08:00:00","Hardware Failure",19421.00
448,37,"2024-09-27 00:00:00","2024-09-27 07:00:00","Power Issue",21918.00
449,14,"2024-06-29 00:00:00","2024-06-29 08:00:00","Power Issue",17209.00
450,26,"2025-07-08 00:00:00","2025-07-08 08:00:00","Hardware Failure",18661.00
451,11,"2025-09-08 00:00:00","2025-09-08 01:00:00","Software Error",7217.00
452,56,"2025-12-24 00:00:00","2025-12-24 08:00:00","Hardware Failure",9928.00
453,59,"2025-11-15 00:00:00","2025-11-15 06:00:00","Software Error",27181.00
454,90,"2024-12-25 00:00:00","2024-12-25 05:00:00","Software Error",15720.00
455,70,"2024-08-03 00:00:00","2024-08-03 07:00:00","Software Error",13502.00
456,28,"2024-12-30 00:00:00","2024-12-30 04:00:00","Power Issue",17223.00
457,70,"2025-11-09 00:00:00","2025-11-09 01:00:00","Software Error",25352.00
458,108,"2024-04-12 00:00:00","2024-04-12 04:00:00","Software Error",16792.00
459,76,"2024-07-21 00:00:00","2024-07-21 02:00:00","Software Error",25101.00
460,62,"2024-04-17 00:00:00","2024-04-17 04:00:00","Software Error",22564.00
461,80,"2025-09-26 00:00:00","2025-09-26 02:00:00","Power Issue",5639.00
462,40,"2025-08-31 00:00:00","2025-08-31 03:00:00","Power Issue",11564.00
463,42,"2024-04-22 00:00:00","2024-04-22 02:00:00","Hardware Failure",14262.00
464,68,"2025-07-21 00:00:00","2025-07-21 05:00:00","Hardware Failure",6274.00
465,4,"2024-08-24 00:00:00","2024-08-24 05:00:00","Hardware Failure",23961.00
466,15,"2025-05-23 00:00:00","2025-05-23 06:00:00","Software Error",26163.00
467,72,"2025-10-31 00:00:00","2025-10-31 02:00:00","Hardware Failure",24088.00
468,29,"2024-08-24 00:00:00","2024-08-24 07:00:00","Software Error",21132.00
469,39,"2024-07-12 00:00:00","2024-07-12 06:00:00","Hardware Failure",28949.00
470,36,"2025-01-31 00:00:00","2025-01-31 08:00:00","Software Error",22313.00
471,50,"2024-04-17 00:00:00","2024-04-17 05:00:00","Power Issue",8632.00
472,58,"2025-10-20 00:00:00","2025-10-20 04:00:00","Power Issue",6329.00
473,115,"2025-06-02 00:00:00","2025-06-02 06:00:00","Power Issue",14204.00
474,30,"2025-04-02 00:00:00","2025-04-02 02:00:00","Software Error",20254.00
475,115,"2024-02-21 00:00:00","2024-02-21 08:00:00","Hardware Failure",19462.00
476,44,"2025-07-18 00:00:00","2025-07-18 05:00:00","Software Error",14804.00
477,6,"2025-04-12 00:00:00","2025-04-12 01:00:00","Software Error",7976.00
478,53,"2025-05-22 00:00:00","2025-05-22 07:00:00","Software Error",18219.00
479,52,"2025-01-18 00:00:00","2025-01-18 04:00:00","Power Issue",17179.00
480,64,"2025-12-03 00:00:00","2025-12-03 03:00:00","Software Error",25536.00
481,58,"2024-06-25 00:00:00","2024-06-25 08:00:00","Hardware Failure",26051.00
482,72,"2024-03-30 00:00:00","2024-03-30 07:00:00","Power Issue",20792.00
483,71,"2024-05-22 00:00:00","2024-05-22 03:00:00","Software Error",8019.00
484,39,"2024-01-09 00:00:00","2024-01-09 01:00:00","Power Issue",15548.00
485,98,"2024-05-26 00:00:00","2024-05-26 05:00:00","Software Error",5968.00
486,22,"2024-07-23 00:00:00","2024-07-23 05:00:00","Power Issue",10974.00
487,120,"2025-06-30 00:00:00","2025-06-30 02:00:00","Power Issue",13878.00
488,64,"2024-10-02 00:00:00","2024-10-02 01:00:00","Power Issue",8387.00
489,60,"2024-09-12 00:00:00","2024-09-12 01:00:00","Hardware Failure",20895.00
490,90,"2025-03-22 00:00:00","2025-03-22 06:00:00","Power Issue",21798.00
491,83,"2025-07-16 00:00:00","2025-07-16 04:00:00","Hardware Failure",11142.00
492,107,"2025-10-11 00:00:00","2025-10-11 06:00:00","Power Issue",19219.00
493,2,"2025-06-16 00:00:00","2025-06-16 06:00:00","Hardware Failure",6709.00
494,114,"2024-01-28 00:00:00","2024-01-28 07:00:00","Software Error",23535.00
495,44,"2024-09-30 00:00:00","2024-09-30 03:00:00","Hardware Failure",18904.00
496,99,"2025-08-05 00:00:00","2025-08-05 05:00:00","Power Issue",25463.00
497,77,"2025-12-03 00:00:00","2025-12-03 06:00:00","Hardware Failure",9780.00
498,31,"2024-07-15 00:00:00","2024-07-15 01:00:00","Power Issue",15925.00
499,84,"2024-09-02 00:00:00","2024-09-02 03:00:00","Hardware Failure",19754.00
500,92,"2025-12-16 00:00:00","2025-12-16 02:00:00","Power Issue",23103.00
501,117,"2025-02-09 00:00:00","2025-02-09 07:00:00","Power Issue",18595.00
502,116,"2025-09-02 00:00:00","2025-09-02 05:00:00","Hardware Failure",6881.00
503,49,"2024-04-15 00:00:00","2024-04-15 05:00:00","Hardware Failure",19198.00
504,39,"2025-11-20 00:00:00","2025-11-20 02:00:00","Software Error",19481.00
505,96,"2025-04-03 00:00:00","2025-04-03 01:00:00","Power Issue",14610.00
506,78,"2024-12-28 00:00:00","2024-12-28 04:00:00","Hardware Failure",26625.00
507,52,"2025-07-17 00:00:00","2025-07-17 01:00:00","Power Issue",23126.00
508,78,"2024-05-09 00:00:00","2024-05-09 03:00:00","Software Error",29277.00
509,26,"2025-10-23 00:00:00","2025-10-23 05:00:00","Software Error",11211.00
510,111,"2025-07-30 00:00:00","2025-07-30 05:00:00","Software Error",18177.00
511,64,"2025-02-10 00:00:00","2025-02-10 05:00:00","Software Error",9610.00
512,112,"2025-09-15 00:00:00","2025-09-15 06:00:00","Power Issue",17104.00
513,34,"2024-05-05 00:00:00","2024-05-05 01:00:00","Power Issue",5650.00
514,103,"2025-04-04 00:00:00","2025-04-04 01:00:00","Software Error",26539.00
515,89,"2025-10-09 00:00:00","2025-10-09 06:00:00","Hardware Failure",10229.00
516,16,"2024-12-07 00:00:00","2024-12-07 05:00:00","Software Error",13780.00
517,109,"2025-05-12 00:00:00","2025-05-12 01:00:00","Software Error",22355.00
518,102,"2024-06-21 00:00:00","2024-06-21 07:00:00","Power Issue",13990.00
519,50,"2024-01-06 00:00:00","2024-01-06 06:00:00","Power Issue",19820.00
520,78,"2025-12-16 00:00:00","2025-12-16 01:00:00","Software Error",24752.00
521,108,"2024-05-03 00:00:00","2024-05-03 08:00:00","Hardware Failure",11806.00
522,39,"2025-12-24 00:00:00","2025-12-24 05:00:00","Hardware Failure",16106.00
523,14,"2025-07-11 00:00:00","2025-07-11 08:00:00","Hardware Failure",20143.00
524,38,"2024-01-07 00:00:00","2024-01-07 06:00:00","Hardware Failure",26418.00
525,6,"2025-03-03 00:00:00","2025-03-03 03:00:00","Software Error",6425.00
526,29,"2024-07-06 00:00:00","2024-07-06 02:00:00","Hardware Failure",27133.00
527,119,"2024-01-09 00:00:00","2024-01-09 03:00:00","Software Error",28636.00
528,28,"2024-08-14 00:00:00","2024-08-14 07:00:00","Software Error",29935.00
529,39,"2024-11-05 00:00:00","2024-11-05 06:00:00","Software Error",5558.00
530,42,"2025-11-14 00:00:00","2025-11-14 06:00:00","Hardware Failure",25419.00
531,115,"2025-10-08 00:00:00","2025-10-08 03:00:00","Power Issue",14245.00
532,79,"2025-07-10 00:00:00","2025-07-10 04:00:00","Hardware Failure",21373.00
533,31,"2024-02-23 00:00:00","2024-02-23 04:00:00","Software Error",14617.00
534,29,"2024-02-14 00:00:00","2024-02-14 01:00:00","Power Issue",10908.00
535,38,"2024-02-17 00:00:00","2024-02-17 03:00:00","Power Issue",19737.00
536,34,"2025-09-07 00:00:00","2025-09-07 04:00:00","Power Issue",19572.00
537,69,"2025-04-11 00:00:00","2025-04-11 06:00:00","Power Issue",7335.00
538,61,"2025-11-10 00:00:00","2025-11-10 08:00:00","Power Issue",23079.00
539,73,"2025-10-28 00:00:00","2025-10-28 07:00:00","Power Issue",25183.00
540,85,"2024-04-14 00:00:00","2024-04-14 05:00:00","Hardware Failure",5717.00
541,82,"2024-03-09 00:00:00","2024-03-09 03:00:00","Software Error",27810.00
542,35,"2024-04-30 00:00:00","2024-04-30 04:00:00","Power Issue",16148.00
543,20,"2025-01-23 00:00:00","2025-01-23 07:00:00","Power Issue",6985.00
544,78,"2025-01-31 00:00:00","2025-01-31 05:00:00","Power Issue",11696.00
545,42,"2025-08-29 00:00:00","2025-08-29 04:00:00","Hardware Failure",19833.00
546,62,"2024-03-30 00:00:00","2024-03-30 04:00:00","Software Error",27268.00
547,63,"2024-11-10 00:00:00","2024-11-10 05:00:00","Hardware Failure",22853.00
548,120,"2025-09-16 00:00:00","2025-09-16 02:00:00","Hardware Failure",26856.00
549,102,"2025-08-18 00:00:00","2025-08-18 07:00:00","Software Error",5114.00
550,71,"2024-12-22 00:00:00","2024-12-22 01:00:00","Hardware Failure",22678.00
551,26,"2024-03-12 00:00:00","2024-03-12 08:00:00","Software Error",19457.00
552,45,"2024-07-03 00:00:00","2024-07-03 01:00:00","Power Issue",14216.00
553,72,"2025-02-12 00:00:00","2025-02-12 01:00:00","Software Error",15392.00
554,68,"2025-07-18 00:00:00","2025-07-18 05:00:00","Hardware Failure",22605.00
555,110,"2025-07-19 00:00:00","2025-07-19 06:00:00","Power Issue",7556.00
556,22,"2025-04-22 00:00:00","2025-04-22 07:00:00","Software Error",12181.00
557,66,"2024-05-06 00:00:00","2024-05-06 01:00:00","Power Issue",18792.00
558,9,"2025-06-11 00:00:00","2025-06-11 02:00:00","Power Issue",24999.00
559,120,"2024-11-09 00:00:00","2024-11-09 05:00:00","Hardware Failure",27434.00
560,5,"2024-09-01 00:00:00","2024-09-01 05:00:00","Software Error",25500.00
561,102,"2024-06-10 00:00:00","2024-06-10 03:00:00","Power Issue",29057.00
562,4,"2025-09-19 00:00:00","2025-09-19 08:00:00","Hardware Failure",20954.00
563,17,"2024-01-31 00:00:00","2024-01-31 03:00:00","Power Issue",27805.00
564,1,"2024-09-16 00:00:00","2024-09-16 05:00:00","Software Error",14842.00
565,72,"2025-10-11 00:00:00","2025-10-11 05:00:00","Hardware Failure",15815.00
566,117,"2025-09-14 00:00:00","2025-09-14 06:00:00","Power Issue",11409.00
567,104,"2024-02-14 00:00:00","2024-02-14 08:00:00","Power Issue",23858.00
568,69,"2024-05-11 00:00:00","2024-05-11 05:00:00","Hardware Failure",13773.00
569,55,"2025-09-29 00:00:00","2025-09-29 07:00:00","Software Error",24882.00
570,24,"2025-09-02 00:00:00","2025-09-02 01:00:00","Hardware Failure",13600.00
571,4,"2025-11-03 00:00:00","2025-11-03 05:00:00","Power Issue",11305.00
572,113,"2024-11-07 00:00:00","2024-11-07 07:00:00","Power Issue",23005.00
573,17,"2024-10-19 00:00:00","2024-10-19 04:00:00","Software Error",13072.00
574,58,"2024-08-28 00:00:00","2024-08-28 08:00:00","Software Error",19390.00
575,5,"2025-05-21 00:00:00","2025-05-21 04:00:00","Software Error",18731.00
576,3,"2025-09-28 00:00:00","2025-09-28 07:00:00","Hardware Failure",27905.00
577,57,"2025-12-27 00:00:00","2025-12-27 03:00:00","Hardware Failure",23379.00
578,65,"2024-03-30 00:00:00","2024-03-30 01:00:00","Power Issue",12198.00
579,18,"2025-03-27 00:00:00","2025-03-27 05:00:00","Hardware Failure",19113.00
580,23,"2024-11-27 00:00:00","2024-11-27 06:00:00","Software Error",16450.00
581,57,"2025-10-01 00:00:00","2025-10-01 05:00:00","Software Error",5877.00
582,51,"2025-05-15 00:00:00","2025-05-15 04:00:00","Hardware Failure",12915.00
583,89,"2025-03-07 00:00:00","2025-03-07 04:00:00","Power Issue",27491.00
584,112,"2025-06-08 00:00:00","2025-06-08 05:00:00","Power Issue",25593.00
585,95,"2025-10-29 00:00:00","2025-10-29 05:00:00","Power Issue",23896.00
586,95,"2024-12-20 00:00:00","2024-12-20 04:00:00","Software Error",29680.00
587,72,"2024-07-16 00:00:00","2024-07-16 05:00:00","Hardware Failure",7737.00
588,59,"2025-01-16 00:00:00","2025-01-16 05:00:00","Software Error",28705.00
589,31,"2024-08-27 00:00:00","2024-08-27 03:00:00","Power Issue",9163.00
