session_id,station_id,customer_id,start_time,end_time,energy_consumed_kwh,charging_duration_minutes,price_per_kwh,total_revenue,payment_mode,charger_id
253,73,12764,"2024-03-05 22:00:00","2024-03-05 23:02:00",44.98,62,54.00,4857.84,Wallet,568
254,50,7493,"2024-06-07 09:00:00","2024-06-07 09:39:00",58.37,39,66.00,7704.84,Wallet,407
255,7,19870,"2025-10-11 22:00:00","2025-10-11 22:34:00",50.56,34,66.00,6673.92,Wallet,51
256,60,18315,"2025-10-23 12:00:00","2025-10-23 12:39:00",13.87,39,66.00,1830.84,Wallet,469
257,89,10523,"2025-10-18 12:00:00","2025-10-18 12:34:00",45.66,34,54.00,4931.28,Wallet,706
258,111,11708,"2024-09-22 11:00:00","2024-09-22 12:10:00",36.77,70,66.00,4853.64,Card,869
259,17,24452,"2025-08-24 22:00:00","2025-08-24 23:16:00",10.82,76,60.00,1298.40,Card,134
260,3,24516,"2025-05-15 09:00:00","2025-05-15 10:26:00",22.57,86,75.00,3385.50,UPI,19
261,104,18087,"2025-09-02 20:00:00","2025-09-02 21:03:00",56.09,63,60.00,6730.80,Card,828
262,9,18450,"2025-12-10 12:00:00","2025-12-10 12:36:00",56.30,36,54.00,6080.40,Wallet,71
263,95,24524,"2025-04-20 09:00:00","2025-04-20 09:50:00",49.94,50,75.00,7491.00,Wallet,747
264,28,22384,"2025-07-19 14:00:00","2025-07-19 15:00:00",59.09,60,60.00,7090.80,Card,233
265,31,24064,"2024-11-24 15:00:00","2024-11-24 16:23:00",50.33,83,60.00,6039.60,Wallet,252
266,118,10239,"2025-05-10 20:00:00","2025-05-10 20:31:00",10.51,31,60.00,1261.20,Card,930
267,109,12669,"2024-02-21 15:00:00","2024-02-21 15:51:00",24.39,51,60.00,2926.80,UPI,861
268,51,13398,"2025-05-04 18:00:00","2025-05-04 18:53:00",11.53,53,66.00,1521.96,Wallet,411
269,111,14474,"2025-05-05 15:00:00","2025-05-05 16:10:00",14.71,70,66.00,1941.72,Card,873
270,60,8717,"2025-12-17 22:00:00","2025-12-17 23:10:00",20.94,70,60.00,2512.80,UPI,472
271,46,1601,"2025-06-28 10:00:00","2025-06-28 10:24:00",35.18,24,75.00,5277.00,Wallet,369
272,109,5926,"2024-11-04 19:00:00","2024-11-04 20:26:00",52.38,86,60.00,6285.60,UPI,862
273,60,2776,"2024-08-04 17:00:00","2024-08-04 17:56:00",53.10,56,75.00,7965.00,Card,472
274,85,21711,"2025-01-01 16:00:00","2025-01-01 16:50:00",40.81,50,66.00,5386.92,UPI,671
275,15,14539,"2024-02-18 18:00:00","2024-02-18 19:13:00",56.41,73,66.00,7446.12,Wallet,119
276,78,15380,"2025-11-17 06:00:00","2025-11-17 07:18:00",35.00,78,60.00,4200.00,UPI,611
277,89,16446,"2025-03-30 14:00:00","2025-03-30 14:45:00",54.45,45,66.00,7187.40,Card,703
278,45,18507,"2025-12-04 07:00:00","2025-12-04 07:22:00",32.70,22,60.00,3924.00,Wallet,362
279,7,18628,"2025-09-07 19:00:00","2025-09-07 20:01:00",23.86,61,66.00,3149.52,UPI,57
280,37,2723,"2024-06-29 08:00:00","2024-06-29 09:09:00",55.82,69,66.00,7368.24,Card,302
281,26,224,"2024-12-23 21:00:00","2024-12-23 22:23:00",29.40,83,60.00,3528.00,Wallet,219
282,75,13410,"2025-04-18 09:00:00","2025-04-18 10:24:00",35.17,84,60.00,4220.40,UPI,583
283,56,19840,"2024-11-06 17:00:00","2024-11-06 18:10:00",26.44,70,60.00,3172.80,Wallet,447
284,102,4003,"2024-05-15 08:00:00","2024-05-15 09:10:00",43.14,70,54.00,4659.12,Wallet,812
285,74,9079,"2024-12-13 22:00:00","2024-12-13 23:26:00",59.75,86,60.00,7170.00,UPI,575
286,90,24466,"2025-11-11 20:00:00","2025-11-11 21:28:00",11.28,88,54.00,1218.24,UPI,717
287,69,15671,"2024-09-09 07:00:00","2024-09-09 07:27:00",54.99,27,54.00,5938.92,Card,540
288,31,5339,"2025-05-09 08:00:00","2025-05-09 08:56:00",10.20,56,60.00,1224.00,Card,256
289,52,5482,"2025-08-31 07:00:00","2025-08-31 07:51:00",28.21,51,75.00,4231.50,Card,422
290,114,4239,"2024-10-07 14:00:00","2024-10-07 14:48:00",18.43,48,60.00,2211.60,Card,900
291,70,8364,"2025-06-18 16:00:00","2025-06-18 17:05:00",47.87,65,75.00,7180.50,Unknown,543
292,98,15913,"2025-08-23 10:00:00","2025-08-23 11:08:00",12.53,68,60.00,1503.60,Card,778
293,94,6611,"2025-04-03 12:00:00","2025-04-03 12:22:00",37.67,22,60.00,4520.40,Card,745
294,6,1222,"2024-09-02 09:00:00","2024-09-02 10:14:00",24.75,74,66.00,3267.00,Wallet,39
295,100,16287,"2025-04-05 17:00:00","2025-04-05 18:04:00",16.68,64,54.00,1801.44,UPI,795
296,106,2350,"2025-08-13 10:00:00","2025-08-13 10:24:00",48.59,24,66.00,6413.88,Wallet,842
297,63,8245,"2025-11-01 20:00:00","2025-11-01 20:30:00",20.87,30,75.00,3130.50,Wallet,495
298,33,16908,"2024-09-22 11:00:00","2024-09-22 11:47:00",21.18,47,54.00,2287.44,UPI,270
299,9,3180,"2024-10-13 07:00:00","2024-10-13 08:21:00",23.75,81,60.00,2850.00,Wallet,73
300,13,24344,"2025-12-21 20:00:00","2025-12-21 21:04:00",39.34,64,75.00,5901.00,Wallet,104
301,29,8771,"2024-06-28 18:00:00","2024-06-28 19:21:00",42.98,81,54.00,4641.84,Card,240
302,96,9689,"2025-03-21 20:00:00","2025-03-21 21:13:00",10.88,73,60.00,1305.60,Wallet,752
303,116,23350,"2025-02-08 16:00:00","2025-02-08 16:52:00",22.09,52,75.00,3313.50,UPI,909
304,17,24723,"2024-08-01 07:00:00","2024-08-01 07:44:00",31.55,44,54.00,3407.40,Wallet,139
305,43,1194,"2025-09-18 13:00:00","2025-09-18 14:30:00",26.60,90,75.00,3990.00,Card,349
306,55,5123,"2025-05-12 19:00:00","2025-05-12 20:25:00",54.21,85,54.00,5854.68,UPI,443
307,26,8002,"2024-09-20 20:00:00","2024-09-20 20:42:00",49.39,42,60.00,5926.80,UPI,218
308,18,16790,"2024-06-15 20:00:00","2024-06-15 21:30:00",41.29,90,54.00,4459.32,UPI,147
309,2,6552,"2025-07-27 22:00:00","2025-07-27 23:19:00",26.90,79,54.00,2905.20,Card,8
310,36,15523,"2024-11-14 22:00:00","2024-11-14 22:25:00",45.03,25,75.00,6754.50,UPI,299
311,98,6192,"2025-05-28 13:00:00","2025-05-28 13:57:00",52.18,57,66.00,6887.76,Card,775
312,42,23159,"2024-08-15 16:00:00","2024-08-15 17:11:00",39.74,71,66.00,5245.68,Card,341
313,86,11405,"2025-05-28 12:00:00","2025-05-28 13:29:00",49.22,89,54.00,5315.76,UPI,672
314,41,13441,"2024-06-09 18:00:00","2024-06-09 19:25:00",47.46,85,75.00,7119.00,Card,327
315,49,13083,"2025-01-11 19:00:00","2025-01-11 19:54:00",38.59,54,54.00,4167.72,UPI,398
316,2,15332,"2025-08-03 12:00:00","2025-08-03 12:23:00",25.61,23,60.00,3073.20,Card,7
317,113,20107,"2024-02-14 06:00:00","2024-02-14 07:15:00",47.29,75,60.00,5674.80,UPI,891
318,35,1814,"2025-09-06 14:00:00","2025-09-06 15:30:00",20.34,90,66.00,2684.88,UPI,292
319,13,15522,"2024-08-22 13:00:00","2024-08-22 14:26:00",48.97,86,60.00,5876.40,Wallet,107
320,103,5607,"2025-04-23 14:00:00","2025-04-23 14:41:00",50.23,41,66.00,6630.36,Wallet,818
321,106,11898,"2024-11-28 08:00:00","2024-11-28 09:16:00",51.11,76,75.00,7666.50,Card,841
322,43,13439,"2025-02-11 16:00:00","2025-02-11 17:28:00",33.65,88,66.00,4441.80,Unknown,348
323,89,8514,"2024-05-07 08:00:00","2024-05-07 09:09:00",19.62,69,66.00,2589.84,Card,704
324,31,5382,"2025-01-21 22:00:00","2025-01-21 22:27:00",14.99,27,66.00,1978.68,Card,252
325,42,1494,"2025-04-06 16:00:00","2025-04-06 16:31:00",47.17,31,75.00,7075.50,Card,338
326,83,12407,"2024-10-21 17:00:00","2024-10-21 17:39:00",54.31,39,75.00,8146.50,UPI,658
327,50,24130,"2024-12-24 17:00:00","2024-12-24 17:51:00",42.54,51,60.00,5104.80,UPI,406
328,82,5729,"2025-11-05 18:00:00","2025-11-05 19:15:00",17.21,75,66.00,2271.72,Card,649
329,89,4546,"2024-12-05 08:00:00","2024-12-05 09:19:00",56.74,79,75.00,8511.00,UPI,705
330,110,7842,"2025-12-27 10:00:00","2025-12-27 11:10:00",59.46,70,75.00,8919.00,Card,867
331,1,18944,"2024-11-23 21:00:00","2024-11-23 21:20:00",31.67,20,66.00,4180.44,UPI,3
332,96,13352,"2025-05-01 22:00:00","2025-05-01 23:22:00",39.74,82,75.00,5961.00,Wallet,752
333,28,6639,"2024-11-02 11:00:00","2024-11-02 12:30:00",48.86,90,60.00,5863.20,UPI,233
334,27,14312,"2025-11-26 22:00:00","2025-11-26 22:50:00",46.82,50,66.00,6180.24,UPI,221
335,63,2858,"2025-12-27 12:00:00","2025-12-27 13:20:00",58.39,80,54.00,6306.12,Wallet,494
336,11,91,"2025-06-04 10:00:00","2025-06-04 10:20:00",15.74,20,75.00,2361.00,Card,84
337,46,6708,"2024-11-01 06:00:00","2024-11-01 07:15:00",39.04,75,60.00,4684.80,Wallet,364
338,92,9295,"2024-03-04 08:00:00","2024-03-04 08:30:00",44.60,30,60.00,5352.00,Wallet,727
339,118,2768,"2024-06-24 19:00:00","2024-06-24 20:07:00",54.50,67,66.00,7194.00,UPI,928
340,69,9096,"2025-10-21 20:00:00","2025-10-21 21:30:00",53.71,90,60.00,6445.20,Wallet,539
341,96,10216,"2024-03-13 16:00:00","2024-03-13 17:21:00",58.90,81,54.00,6361.20,Wallet,754
342,52,6407,"2024-08-27 21:00:00","2024-08-27 21:23:00",35.60,23,54.00,3844.80,Card,423
343,106,1748,"2025-11-21 17:00:00","2025-11-21 17:41:00",51.54,41,75.00,7731.00,Wallet,839
344,52,15432,"2024-12-04 06:00:00","2024-12-04 06:30:00",31.36,30,75.00,4704.00,UPI,425
345,63,5550,"2024-09-01 12:00:00","2024-09-01 13:27:00",31.12,87,60.00,3734.40,Wallet,498
346,91,7971,"2025-05-01 19:00:00","2025-05-01 19:32:00",22.67,32,54.00,2448.36,UPI,725
347,68,11505,"2025-07-05 13:00:00","2025-07-05 13:49:00",50.91,49,75.00,7636.50,Wallet,532
348,71,16687,"2025-09-11 14:00:00","2025-09-11 14:39:00",59.29,39,75.00,8893.50,UPI,558
349,72,7438,"2024-03-21 19:00:00","2024-03-21 19:58:00",22.82,58,66.00,3012.24,Card,563
350,52,18284,"2025-03-21 09:00:00","2025-03-21 09:52:00",12.81,52,54.00,1383.48,Wallet,419
351,8,6054,"2024-03-31 13:00:00","2024-03-31 14:22:00",50.78,82,66.00,6702.96,Card,67
352,120,13515,"2025-07-02 21:00:00","2025-07-02 21:30:00",41.01,30,54.00,4429.08,Card,940
353,13,12016,"2024-11-08 10:00:00","2024-11-08 10:41:00",57.98,41,75.00,8697.00,Card,102
354,13,13422,"2024-02-21 16:00:00","2024-02-21 17:17:00",22.61,77,66.00,2984.52,Wallet,101
355,43,12322,"2024-10-31 10:00:00","2024-10-31 10:23:00",13.55,23,75.00,2032.50,Card,342
356,118,8760,"2024-04-20 11:00:00","2024-04-20 11:54:00",34.62,54,66.00,4569.84,UPI,929
357,39,897,"2025-06-04 16:00:00","2025-06-04 16:53:00",14.27,53,60.00,1712.40,Wallet,319
358,99,16531,"2025-08-01 19:00:00","2025-08-01 19:22:00",23.09,22,75.00,3463.50,Card,782
359,90,18825,"2025-11-25 22:00:00","2025-11-25 22:44:00",16.30,44,60.00,1956.00,UPI,715
360,89,2853,"2024-11-07 11:00:00","2024-11-07 12:25:00",21.21,85,54.00,2290.68,UPI,711
361,84,17877,"2024-07-11 19:00:00","2024-07-11 19:40:00",15.31,40,60.00,1837.20,Unknown,663
362,65,17704,"2025-06-27 20:00:00","2025-06-27 21:17:00",57.70,77,75.00,8655.00,Wallet,511
363,106,10331,"2025-05-23 12:00:00","2025-05-23 12:35:00",23.93,35,60.00,2871.60,UPI,839
364,30,7993,"2024-12-22 21:00:00","2024-12-22 21:53:00",32.19,53,60.00,3862.80,Wallet,248
365,90,17339,"2024-12-16 06:00:00","2024-12-16 06:44:00",54.93,44,75.00,8239.50,Wallet,717
366,52,15155,"2024-08-19 06:00:00","2024-08-19 06:53:00",43.87,53,54.00,4737.96,Card,421
367,14,13250,"2025-08-31 22:00:00","2025-08-31 23:24:00",40.90,84,75.00,6135.00,UPI,110
368,13,9575,"2025-06-24 12:00:00","2025-06-24 13:10:00",45.28,70,75.00,6792.00,Card,107
369,87,9599,"2024-07-25 13:00:00","2024-07-25 13:26:00",51.44,26,60.00,6172.80,Wallet,681
370,35,21573,"2025-01-31 20:00:00","2025-01-31 20:25:00",53.88,25,60.00,6465.60,Card,286
371,49,1126,"2025-07-23 06:00:00","2025-07-23 07:13:00",42.13,73,75.00,6319.50,Card,399
372,72,9554,"2024-02-19 12:00:00","2024-02-19 13:28:00",54.50,88,60.00,6540.00,Wallet,562
373,25,10378,"2024-01-14 19:00:00","2024-01-14 19:23:00",36.77,23,60.00,4412.40,Wallet,206
374,46,14751,"2025-01-22 14:00:00","2025-01-22 14:29:00",23.86,29,75.00,3579.00,UPI,373
375,7,4843,"2025-09-28 06:00:00","2025-09-28 07:15:00",54.00,75,54.00,5832.00,UPI,53
376,14,21671,"2025-07-27 22:00:00","2025-07-27 22:22:00",37.07,22,60.00,4448.40,UPI,114
377,56,8164,"2024-08-10 08:00:00","2024-08-10 08:21:00",55.31,21,54.00,5973.48,Wallet,447
378,72,20821,"2024-02-20 19:00:00","2024-02-20 19:40:00",12.01,40,75.00,1801.50,Card,564
379,22,18720,"2025-09-13 10:00:00","2025-09-13 10:44:00",29.88,44,54.00,3227.04,UPI,177
380,82,14481,"2024-06-17 11:00:00","2024-06-17 12:11:00",57.39,71,75.00,8608.50,Card,647
381,48,15476,"2024-12-18 13:00:00","2024-12-18 14:29:00",22.48,89,60.00,2697.60,Wallet,392
382,27,22022,"2024-11-25 21:00:00","2024-11-25 22:24:00",57.08,84,75.00,8562.00,Wallet,226
383,31,20132,"2024-11-02 18:00:00","2024-11-02 19:28:00",57.70,88,60.00,6924.00,UPI,251
384,71,14907,"2024-12-15 10:00:00","2024-12-15 10:34:00",54.11,34,66.00,7142.52,Wallet,557
385,101,19287,"2024-11-17 12:00:00","2024-11-17 13:30:00",38.18,90,75.00,5727.00,UPI,805
386,71,24214,"2024-07-29 07:00:00","2024-07-29 07:51:00",42.35,51,66.00,5590.20,Card,558
387,59,4531,"2024-06-07 22:00:00","2024-06-07 23:07:00",53.48,67,66.00,7059.36,UPI,464
388,16,12369,"2024-10-03 16:00:00","2024-10-03 17:25:00",48.79,85,66.00,6440.28,UPI,129
389,73,18310,"2025-05-11 22:00:00","2025-05-11 22:23:00",41.50,23,66.00,5478.00,Wallet,569
390,13,3169,"2025-05-29 06:00:00","2025-05-29 06:39:00",59.11,39,54.00,6383.88,Wallet,106
391,97,15030,"2024-03-23 08:00:00","2024-03-23 08:52:00",44.28,52,54.00,4782.24,Wallet,758
392,18,2167,"2025-08-04 14:00:00","2025-08-04 15:30:00",58.77,90,60.00,7052.40,Wallet,146
393,9,11803,"2024-01-05 07:00:00","2024-01-05 08:22:00",12.87,82,54.00,1389.96,Wallet,72
394,113,8175,"2025-05-16 13:00:00","2025-05-16 14:23:00",16.95,83,75.00,2542.50,UPI,889
395,74,9170,"2025-11-01 22:00:00","2025-11-01 23:17:00",32.57,77,54.00,3517.56,UPI,573
396,76,8001,"2025-10-21 18:00:00","2025-10-21 18:29:00",29.24,29,66.00,3859.68,Wallet,600
397,100,6500,"2025-12-19 11:00:00","2025-12-19 11:42:00",49.14,42,54.00,5307.12,UPI,794
398,117,17780,"2025-01-08 15:00:00","2025-01-08 15:56:00",18.03,56,54.00,1947.24,UPI,923
399,32,14325,"2025-05-19 11:00:00","2025-05-19 12:22:00",58.80,82,75.00,8820.00,Wallet,264
400,32,8149,"2024-04-11 09:00:00","2024-04-11 10:00:00",25.75,60,54.00,2781.00,Card,266
401,104,743,"2025-02-07 17:00:00","2025-02-07 17:33:00",31.45,33,60.00,3774.00,Card,828
402,61,18271,"2025-09-05 08:00:00","2025-09-05 08:46:00",23.74,46,60.00,2848.80,Card,479
403,30,21685,"2025-12-26 15:00:00","2025-12-26 16:10:00",38.97,70,60.00,4676.40,UPI,247
404,67,5419,"2024-10-19 20:00:00","2024-10-19 21:09:00",12.93,69,54.00,1396.44,Card,523
405,5,16568,"2025-02-03 10:00:00","2025-02-03 10:46:00",17.48,46,75.00,2622.00,Wallet,32
406,43,15922,"2025-12-03 15:00:00","2025-12-03 15:26:00",47.29,26,66.00,6242.28,Wallet,343
407,112,1839,"2025-05-18 21:00:00","2025-05-18 21:51:00",19.33,51,60.00,2319.60,Wallet,876
408,106,13545,"2024-05-15 15:00:00","2024-05-15 15:33:00",21.78,33,66.00,2874.96,Wallet,839
409,42,6726,"2025-07-14 14:00:00","2025-07-14 15:23:00",49.65,83,54.00,5362.20,Card,332
410,84,13508,"2025-06-13 19:00:00","2025-06-13 19:52:00",14.67,52,60.00,1760.40,Wallet,665
411,15,15834,"2024-05-30 22:00:00","2024-05-30 22:28:00",31.87,28,54.00,3441.96,UPI,124
412,86,22336,"2024-03-18 06:00:00","2024-03-18 07:00:00",11.15,60,60.00,1338.00,Wallet,678
413,97,16325,"2024-03-22 16:00:00","2024-03-22 17:12:00",27.34,72,60.00,3280.80,Wallet,759
414,95,9033,"2024-07-31 08:00:00","2024-07-31 08:36:00",44.95,36,60.00,5394.00,UPI,750
415,79,15689,"2025-11-30 11:00:00","2025-11-30 12:09:00",14.51,69,66.00,1915.32,Card,619
416,84,8038,"2025-09-13 19:00:00","2025-09-13 20:01:00",54.42,61,54.00,5877.36,UPI,666
417,9,20884,"2025-06-22 16:00:00","2025-06-22 16:22:00",55.47,22,75.00,8320.50,Card,72
418,25,14707,"2024-02-01 17:00:00","2024-02-01 18:03:00",15.25,63,75.00,2287.50,Wallet,208
419,15,14572,"2024-09-27 12:00:00","2024-09-27 13:15:00",59.54,75,54.00,6430.32,UPI,120
420,42,9246,"2025-09-15 08:00:00","2025-09-15 08:36:00",24.88,36,54.00,2687.04,Card,332
421,40,15396,"2024-10-28 15:00:00","2024-10-28 16:11:00",14.21,71,60.00,1705.20,Card,324
422,9,13297,"2024-08-05 21:00:00","2024-08-05 21:58:00",10.25,58,75.00,1537.50,Wallet,72
423,73,19527,"2024-08-24 15:00:00","2024-08-24 16:15:00",30.43,75,66.00,4016.76,UPI,569
424,102,87,"2024-12-30 20:00:00","2024-12-30 21:00:00",41.49,60,60.00,4978.80,Card,812
425,115,3501,"2024-06-25 15:00:00","2024-06-25 16:13:00",26.61,73,60.00,3193.20,Wallet,904
426,117,7263,"2024-03-10 13:00:00","2024-03-10 13:54:00",51.84,54,60.00,6220.80,Wallet,920
427,72,21272,"2024-04-05 12:00:00","2024-04-05 12:39:00",45.83,39,54.00,4949.64,UPI,563
428,56,12610,"2024-01-24 21:00:00","2024-01-24 22:08:00",27.51,68,60.00,3301.20,Card,446
429,4,13336,"2025-03-12 15:00:00","2025-03-12 15:23:00",46.72,23,60.00,5606.40,Wallet,23
430,39,5164,"2024-01-01 18:00:00","2024-01-01 19:17:00",57.02,77,60.00,6842.40,Card,321
431,87,4132,"2025-04-18 11:00:00","2025-04-18 11:51:00",14.65,51,54.00,1582.20,UPI,682
432,5,4940,"2025-04-06 11:00:00","2025-04-06 12:08:00",25.31,68,66.00,3340.92,Card,33
433,24,22293,"2024-11-26 08:00:00","2024-11-26 09:11:00",33.17,71,54.00,3582.36,Wallet,191
434,105,2759,"2025-03-06 14:00:00","2025-03-06 15:19:00",34.90,79,75.00,5235.00,Card,832
435,119,7845,"2024-12-01 12:00:00","2024-12-01 13:04:00",37.11,64,66.00,4898.52,Card,934
436,56,10682,"2025-09-01 15:00:00","2025-09-01 16:26:00",25.03,86,54.00,2703.24,Card,445
437,9,15856,"2025-06-10 08:00:00","2025-06-10 09:23:00",43.36,83,54.00,4682.88,Unknown,70
438,5,6107,"2025-09-11 21:00:00","2025-09-11 22:10:00",42.25,70,60.00,5070.00,Wallet,32
439,93,4367,"2024-06-01 12:00:00","2024-06-01 13:16:00",38.89,76,60.00,4666.80,UPI,737
440,45,24482,"2024-04-28 15:00:00","2024-04-28 15:39:00",15.69,39,60.00,1882.80,Wallet,363
441,92,6013,"2024-11-24 15:00:00","2024-11-24 15:57:00",33.85,57,60.00,4062.00,Card,730
442,2,16919,"2025-06-18 18:00:00","2025-06-18 18:51:00",27.81,51,60.00,3337.20,UPI,11
443,13,15519,"2025-03-20 10:00:00","2025-03-20 11:08:00",34.55,68,60.00,4146.00,UPI,99
444,103,23919,"2025-06-09 19:00:00","2025-06-09 20:06:00",56.09,66,54.00,6057.72,UPI,824
445,9,12706,"2024-08-12 19:00:00","2024-08-12 19:26:00",34.03,26,54.00,3675.24,UPI,73
446,72,20860,"2024-08-16 08:00:00","2024-08-16 09:20:00",10.70,80,66.00,1412.40,Wallet,563
447,18,12494,"2025-05-11 14:00:00","2025-05-11 14:56:00",31.94,56,54.00,3449.52,Wallet,142
448,91,5535,"2025-07-26 13:00:00","2025-07-26 13:59:00",51.03,59,66.00,6735.96,Card,724
449,24,4082,"2025-01-16 06:00:00","2025-01-16 06:57:00",49.00,57,54.00,5292.00,Wallet,196
450,42,14022,"2025-01-06 18:00:00","2025-01-06 19:04:00",35.67,64,75.00,5350.50,UPI,339
451,3,8491,"2025-07-20 11:00:00","2025-07-20 12:26:00",22.49,86,60.00,2698.80,Card,19
452,73,10689,"2024-02-21 06:00:00","2024-02-21 07:08:00",33.25,68,66.00,4389.00,Card,568
453,46,10487,"2025-11-03 18:00:00","2025-11-03 18:45:00",38.19,45,60.00,4582.80,UPI,373
454,42,18914,"2024-07-05 19:00:00","2024-07-05 19:29:00",59.99,29,66.00,7918.68,Wallet,335
455,96,22627,"2024-07-09 18:00:00","2024-07-09 19:25:00",42.21,85,54.00,4558.68,UPI,754
456,120,1470,"2024-11-20 19:00:00","2024-11-20 19:37:00",44.71,37,66.00,5901.72,Card,941
457,49,1695,"2025-07-15 07:00:00","2025-07-15 07:44:00",34.57,44,75.00,5185.50,UPI,399
458,53,10396,"2024-11-20 09:00:00","2024-11-20 10:08:00",27.72,68,60.00,3326.40,Wallet,427
459,27,9594,"2025-05-05 12:00:00","2025-05-05 12:36:00",50.65,36,60.00,6078.00,UPI,222
460,107,22655,"2025-09-14 07:00:00","2025-09-14 07:22:00",34.75,22,54.00,3753.00,Card,848
461,64,19730,"2025-03-05 18:00:00","2025-03-05 18:52:00",59.73,52,66.00,7884.36,UPI,506
462,115,7516,"2025-03-19 22:00:00","2025-03-19 22:23:00",32.86,23,75.00,4929.00,UPI,907
463,120,7062,"2025-08-07 07:00:00","2025-08-07 08:01:00",13.40,61,60.00,1608.00,UPI,941
464,49,8867,"2024-07-12 09:00:00","2024-07-12 09:52:00",44.13,52,66.00,5825.16,Wallet,398
465,53,23193,"2024-03-28 17:00:00","2024-03-28 17:43:00",12.33,43,60.00,1479.60,Card,428
466,48,10306,"2024-11-26 09:00:00","2024-11-26 10:10:00",22.53,70,75.00,3379.50,Card,388
467,64,23716,"2025-03-15 08:00:00","2025-03-15 09:15:00",27.69,75,66.00,3655.08,Wallet,507
468,8,610,"2024-10-08 11:00:00","2024-10-08 11:34:00",46.97,34,54.00,5072.76,Wallet,62
469,99,22794,"2024-01-09 19:00:00","2024-01-09 19:36:00",34.71,36,54.00,3748.68,Wallet,786
470,23,6686,"2024-08-03 17:00:00","2024-08-03 18:27:00",11.43,87,75.00,1714.50,Card,180
471,31,2832,"2025-07-11 20:00:00","2025-07-11 21:30:00",40.84,90,60.00,4900.80,Wallet,255
472,35,9152,"2025-12-23 22:00:00","2025-12-23 22:27:00",30.57,27,66.00,4035.24,Wallet,289
473,99,12780,"2024-12-13 11:00:00","2024-12-13 12:12:00",56.09,72,75.00,8413.50,Card,785
474,47,21577,"2025-04-23 07:00:00","2025-04-23 07:39:00",34.98,39,75.00,5247.00,Wallet,377
475,16,1430,"2024-11-14 22:00:00","2024-11-14 22:21:00",45.45,21,66.00,5999.40,Card,125
476,34,6802,"2024-04-14 10:00:00","2024-04-14 11:22:00",20.94,82,60.00,2512.80,Card,277
477,47,11818,"2024-02-18 17:00:00","2024-02-18 18:08:00",48.05,68,60.00,5766.00,UPI,378
478,118,13612,"2025-10-24 22:00:00","2025-10-24 22:57:00",46.05,57,75.00,6907.50,UPI,926
479,28,22447,"2025-02-04 10:00:00","2025-02-04 10:39:00",55.20,39,60.00,6624.00,Wallet,228
480,49,7556,"2025-10-30 07:00:00","2025-10-30 08:19:00",11.69,79,54.00,1262.52,Card,399
481,106,8063,"2025-04-28 18:00:00","2025-04-28 19:12:00",32.38,72,66.00,4274.16,Card,835
482,51,19172,"2025-09-11 17:00:00","2025-09-11 17:32:00",43.96,32,60.00,5275.20,Card,412
483,60,20043,"2024-11-25 15:00:00","2024-11-25 15:49:00",14.76,49,66.00,1948.32,Card,468
484,58,2203,"2025-04-15 21:00:00","2025-04-15 21:49:00",30.53,49,75.00,4579.50,Wallet,458
485,47,1855,"2024-07-06 21:00:00","2024-07-06 21:45:00",57.11,45,60.00,6853.20,Wallet,379
486,95,14422,"2024-02-22 19:00:00","2024-02-22 19:37:00",31.80,37,75.00,4770.00,UPI,748
487,82,10665,"2025-04-16 08:00:00","2025-04-16 08:28:00",59.27,28,60.00,7112.40,Wallet,653
488,52,5533,"2025-08-30 14:00:00","2025-08-30 15:22:00",12.84,82,54.00,1386.72,Card,426
489,63,15411,"2024-08-17 19:00:00","2024-08-17 20:02:00",45.89,62,54.00,4956.12,Wallet,500
490,27,15584,"2024-09-05 09:00:00","2024-09-05 09:52:00",39.05,52,54.00,4217.40,Card,221
491,78,21980,"2024-01-09 06:00:00","2024-01-09 07:14:00",35.03,74,60.00,4203.60,UPI,609
492,56,23696,"2024-05-28 07:00:00","2024-05-28 07:42:00",58.54,42,54.00,6322.32,UPI,448
493,29,3627,"2024-01-24 06:00:00","2024-01-24 07:27:00",16.48,87,75.00,2472.00,UPI,239
494,3,12551,"2025-05-30 16:00:00","2025-05-30 16:47:00",54.80,47,54.00,5918.40,Card,19
495,51,6585,"2025-11-17 13:00:00","2025-11-17 13:49:00",44.56,49,66.00,5881.92,Card,411
496,68,21790,"2025-01-09 12:00:00","2025-01-09 12:25:00",22.95,25,60.00,2754.00,Card,533
497,10,4549,"2025-12-17 19:00:00","2025-12-17 20:00:00",55.08,60,75.00,8262.00,UPI,77
498,56,23742,"2024-10-27 06:00:00","2024-10-27 06:45:00",31.46,45,54.00,3397.68,Card,445
499,63,10878,"2024-11-24 07:00:00","2024-11-24 07:32:00",50.71,32,75.00,7606.50,Card,492
500,41,16021,"2025-10-31 15:00:00","2025-10-31 15:21:00",29.44,21,66.00,3886.08,Unknown,328
501,99,11776,"2025-10-12 19:00:00","2025-10-12 19:48:00",52.55,48,54.00,5675.40,Wallet,783
502,56,12882,"2024-12-23 10:00:00","2024-12-23 11:02:00",41.83,62,60.00,5019.60,UPI,445
503,48,8974,"2025-08-31 07:00:00","2025-08-31 07:55:00",17.05,55,60.00,2046.00,UPI,389
504,4,12904,"2025-04-20 17:00:00","2025-04-20 18:16:00",42.48,76,75.00,6372.00,Card,28
505,10,13334,"2024-09-08 06:00:00","2024-09-08 06:48:00",19.57,48,54.00,2113.56,Wallet,74
